,duration,start time,end time,start x,end x,start y,end y,size,distance,speed,image_index,blur
257,16,266491,266507,1460.4,1411.4,1170.6,1089.3,94.92465433173824,94.92465433173824,5.93279089573364,41,5.953444410158846
258,16,266747,266763,1395.0,1453.1,1097.2,1049.3,75.29953519112848,75.29953519112848,4.70622094944553,42,15.537577293451974
259,4,267443,267447,1374.2,1360.5,1107.0,1100.6,15.121177202850392,15.121177202850392,3.780294300712598,42,15.537577293451974
260,16,267751,267767,1350.3,1438.9,1088.4,1086.8,88.61444577494137,88.61444577494137,5.538402860933836,42,15.537577293451974
261,20,267979,267999,1461.0,1384.5,1072.4,979.7,120.1896002156593,120.1896002156593,6.009480010782965,42,15.537577293451974
262,56,268283,268339,1344.3,1659.4,962.2,1074.8,334.614360122216,334.614360122216,5.975256430753857,42,15.537577293451974
263,16,268499,268515,1616.8,1522.5,1102.2,1129.0,98.0343307214365,98.0343307214365,6.1271456700897815,42,15.537577293451974
264,16,268895,268911,1406.9,1512.8,1151.2,1167.9,107.2086750221267,107.2086750221267,6.700542188882919,42,15.537577293451974
265,1028,268987,270015,1545.6,2072.3,1171.6,1005.8,552.1797986163567,552.1797986163567,0.537139881922526,42,15.537577293451974
266,16,270047,270063,1320.1,1418.2,1113.9,1101.8,98.84341151538645,98.84341151538645,6.177713219711653,42,15.537577293451974
267,524,270099,270623,1436.1,1768.4,1085.4,652.0,546.1307993512179,546.1307993512179,1.0422343499069044,42,15.537577293451974
268,740,270695,271435,1771.3,1813.1,651.1,728.0,87.52628176724973,87.52628176724973,0.11827875914493206,42,15.537577293451974
269,24,271463,271487,1839.2,1429.2,687.7,1091.1,575.1795893457971,575.1795893457971,23.965816222741548,42,15.537577293451974
270,20,271563,271583,1420.1,1303.1,1122.1,1089.0,121.59198164352776,121.59198164352776,6.079599082176388,42,15.537577293451974
271,24,272027,272051,1290.6,1478.2,1082.2,1041.0,192.07082027210706,192.07082027210706,8.002950844671128,42,15.537577293451974
272,20,272991,273011,1495.8,1373.6,1022.5,993.6,125.57089630961471,125.57089630961471,6.2785448154807355,43,0.0
273,16,273739,273755,1402.4,1504.1,999.9,984.1,102.92001748931042,102.92001748931042,6.4325010930819015,44,0.0
274,16,274783,274799,1491.7,1410.6,1015.3,1017.6,81.13260750154664,81.13260750154664,5.070787968846665,45,0.0
275,12,275095,275107,1408.0,1452.3,1062.5,1052.1,45.50439539209369,45.50439539209369,3.792032949341141,46,0.0
276,16,275671,275687,1457.0,1522.0,1049.6,1034.2,66.79940119492088,66.79940119492088,4.174962574682555,46,0.0
277,180,276403,276583,1520.6,1403.9,1049.9,1027.0,118.92560699866098,118.92560699866098,0.6606978166592277,47,0.0
278,544,277799,278343,1382.1,1773.4,1083.6,752.9,512.3262437158573,512.3262437158573,0.9417761833012084,48,0.0
279,24,278375,278399,1760.4,1540.9,799.4,1123.5,391.43461778437535,391.43461778437535,16.30977574101564,48,0.0
280,16,278487,278503,1526.3,1392.7,1190.2,1155.4,138.05795884337843,138.05795884337843,8.628622427711152,48,0.0
281,960,279211,280171,1321.7,1726.6,1164.9,622.4,676.9418438832098,676.9418438832098,0.7051477540450102,49,18.569129857659554
282,160,280203,280363,1705.4,1428.6,606.7,1002.1,482.65867857109964,482.65867857109964,3.016616741069373,49,18.569129857659554
283,8,280655,280663,1406.0,1364.7,1055.4,1040.3,43.97385586914116,43.97385586914116,5.496731983642645,49,18.569129857659554
284,16,280895,280911,1355.3,1456.1,1048.9,1033.7,101.93958995405069,101.93958995405069,6.371224372128168,49,18.569129857659554
285,20,281315,281335,1447.0,1549.7,1024.1,1022.8,102.70822751853919,102.70822751853919,5.135411375926959,49,18.569129857659554
286,20,281483,281503,1522.1,1407.7,1016.9,988.7,117.82444568085167,117.82444568085167,5.891222284042583,49,18.569129857659554
287,436,281875,282311,1416.2,1559.9,994.8,648.4,375.02353259495595,375.02353259495595,0.8601457169609081,49,18.569129857659554
288,116,282451,282567,1511.1,1393.8,514.1,958.0,459.13668988657395,459.13668988657395,3.9580749128152926,49,18.569129857659554
289,16,282735,282751,1398.5,1515.5,1000.9,983.7,118.25751561740167,118.25751561740167,7.391094726087604,49,18.569129857659554
290,24,283147,283171,1518.7,1390.1,982.0,982.7,128.6019051180815,128.6019051180815,5.358412713253396,50,5.3221072307861235
291,100,283339,283439,1400.2,1604.7,955.9,665.7,355.0159010523331,355.0159010523331,3.550159010523331,50,5.3221072307861235
292,148,283487,283635,1596.7,1602.8,665.3,660.0,8.08084154033467,8.08084154033467,0.054600280677936965,50,5.3221072307861235
293,180,283683,283863,1586.7,1349.1,657.9,938.2,367.4531942982672,367.4531942982672,2.0414066349903734,50,5.3221072307861235
294,76,283943,284019,1359.5,1371.7,964.0,960.4,12.720062892926327,12.720062892926327,0.1673692485911359,50,5.3221072307861235
295,20,284147,284167,1380.7,1723.5,972.1,683.6,448.04474106946054,448.04474106946054,22.402237053473026,50,5.3221072307861235
296,72,284223,284295,1708.0,1487.3,679.1,979.4,372.6775818318027,372.6775818318027,5.176077525441704,50,5.3221072307861235
297,412,284655,285067,1493.8,1621.6,1013.0,687.2,349.96925579256236,349.96925579256236,0.8494399412440834,50,5.3221072307861235
